% 1. Title: Dataset Sintético para la Predicción de Compra de Boletas (10000 instancias) con Descuento e Historial Categórico
% 2. Sources:
%    (a) Original Owners: Generado sintéticamente para fines de demostración
%    (b) Donor of Database: Gemini AI
%    (c) Date Received: 7 de mayo de 2025
% 3. Past Usage:
%    Este dataset sintético se genera para demostrar la estructura de datos para la predicción de compra de boletas, incluyendo uso de descuento previo e historial de compras categórico. Se puede utilizar para entrenar modelos de clasificación.
% 4. Relevant Information:
%    Este dataset contiene información sobre usuarios y sus interacciones con una plataforma de venta de boletas. El objetivo es predecir si un usuario específico realizará una compra de boleta (variable 'Compra_Boleta'). Los atributos incluyen información demográfica, comportamiento en la plataforma, preferencias y el uso de descuentos previos.
% 5. Number of Instances: 10000
% 6. Number of Attributes: 10 plus class
% 7. For Each Attribute:
%    1. ID_Usuario: Identificador único del usuario (numérico)
%    2. Edad: Edad del usuario en años (numérico)
%    3. Genero: Género del usuario (categórico: Masculino, Femenino, Otro)
%    4. Historial_Compras: Nivel de historial de compras (categórico: Bajo, Medio, Alto)
%    5. Frecuencia_Visitas_Sitio: Visitas al sitio en el último mes (numérico)
%    6. Tiempo_Navegacion_Promedio: Tiempo promedio de navegación en minutos (numérico)
%    7. Interes_Categoria: Categoría de eventos de interés (categórico)
%    8. Dispositivo_Acceso: Dispositivo principal de acceso (categórico)
%    9. Recibio_Notificacion: Indica si recibió notificación reciente (numérico: 0=No, 1=Sí)
%    10. Uso_Descuento_Previo: Indica si usó un descuento en compras previas (numérico: 0=No, 1=Sí)
%    11. Compra_Boleta: Variable de clase (numérico: 0=No compró, 1=Compró)
% 8. Missing Attribute Values: None
% 9. Class Distribution: (aproximado)
%    Clase Valor   Número de Instancias (aproximado)
%    0             ~6500
%    1             ~3500
% 10. Brief statistical analysis: (aproximado)
%     Attribute number:             Mean:    Standard Deviation:
%     2. Edad:                     ~38       ~14
%     5. Frecuencia_Visitas_Sitio: ~4.5      ~5
%     6. Tiempo_Navegacion_Promedio: ~12      ~8
%     10. Uso_Descuento_Previo:    ~0.3 (aproximado)
@relation compra_boleta_prediccion_con_descuento
@attribute 'ID_Usuario' numeric
@attribute 'Edad' numeric
@attribute 'Genero' {Masculino,Femenino,Otro}
@attribute 'Historial_Compras' {Bajo,Medio,Alto}
@attribute 'Frecuencia_Visitas_Sitio' numeric
@attribute 'Tiempo_Navegacion_Promedio' numeric
@attribute 'Interes_Categoria' {Conciertos,Deportes,Teatro,Cine,Otro}
@attribute 'Dispositivo_Acceso' {Desktop,Mobile,Tablet}
@attribute 'Recibio_Notificacion' {0,1}
@attribute 'Uso_Descuento_Previo' {0,1}
@attribute 'Compra_Boleta' {0,1}
@data
1650,30,Femenino,Bajo,5,1.6,Cine,Mobile,0,0,0
1651,18,Masculino,Bajo,4,0.2,Otro,Mobile,0,0,1
1652,26,Masculino,Bajo,2,0.6,Otro,Mobile,0,0,0
1653,63,Femenino,Medio,0,3.7,Deportes,Desktop,0,1,0
1654,46,Masculino,Medio,3,21.4,Deportes,Mobile,0,1,1
1655,22,Femenino,Medio,4,8.5,Teatro,Mobile,1,1,0
1656,47,Femenino,Medio,2,4.3,Deportes,Tablet,1,1,1
1657,40,Femenino,Medio,0,10.9,Teatro,Mobile,0,0,1
1658,50,Otro,Medio,3,3.4,Teatro,Desktop,0,0,0
1659,20,Masculino,Bajo,3,0.4,Teatro,Tablet,0,0,0
1660,54,Femenino,Medio,6,11.6,Conciertos,Tablet,0,1,0
1661,46,Otro,Medio,4,0.1,Otro,Desktop,1,1,0
1662,22,Masculino,Bajo,7,3.4,Otro,Mobile,1,1,0
1663,24,Masculino,Bajo,2,8.6,Otro,Tablet,0,1,0
1664,37,Otro,Bajo,1,4.1,Teatro,Mobile,0,1,0
1665,27,Femenino,Medio,1,7.1,Cine,Mobile,1,0,0
1666,29,Otro,Bajo,5,11.7,Cine,Mobile,1,1,0
1667,18,Femenino,Bajo,2,4.3,Otro,Mobile,0,1,0
1668,70,Otro,Medio,1,3.1,Conciertos,Desktop,0,0,0
1669,18,Masculino,Medio,2,3.8,Otro,Mobile,0,1,0
1670,36,Otro,Bajo,3,4.2,Cine,Mobile,0,1,0
1671,63,Masculino,Medio,4,9.3,Otro,Desktop,0,1,0
1672,42,Masculino,Bajo,2,1.7,Teatro,Mobile,1,1,0
1673,23,Masculino,Bajo,3,3.8,Teatro,Mobile,0,0,0
1674,22,Femenino,Bajo,4,1.4,Deportes,Mobile,1,1,0
1675,27,Masculino,Bajo,5,14.4,Deportes,Mobile,0,0,0
1676,18,Otro,Medio,3,0.1,Deportes,Mobile,1,1,0
1677,24,Masculino,Bajo,2,0.1,Cine,Mobile,0,0,0
1678,57,Masculino,Bajo,1,6.8,Teatro,Desktop,0,1,0
1679,55,Masculino,Bajo,5,3.8,Otro,Tablet,0,1,0
1680,23,Femenino,Bajo,1,6.2,Otro,Mobile,0,0,0
1681,75,Femenino,Medio,2,9.5,Conciertos,Desktop,1,0,0
1682,31,Masculino,Bajo,2,0.8,Conciertos,Mobile,0,1,0
1683,36,Femenino,Medio,5,19.7,Deportes,Tablet,0,1,0
1684,37,Masculino,Medio,5,4.1,Otro,Mobile,1,0,0
1685,39,Otro,Medio,3,12.1,Otro,Desktop,0,1,1
1686,18,Otro,Medio,6,3.0,Conciertos,Mobile,0,1,0
1687,54,Femenino,Medio,2,1.0,Cine,Mobile,1,1,0
1688,27,Femenino,Bajo,2,1.9,Teatro,Mobile,1,0,0
1689,62,Otro,Medio,2,8.6,Teatro,Desktop,0,0,0
1690,48,Femenino,Medio,4,8.0,Cine,Mobile,0,1,0
1691,32,Otro,Bajo,3,6.8,Deportes,Mobile,1,0,0
1692,24,Otro,Bajo,5,7.5,Conciertos,Mobile,1,1,0
1693,52,Masculino,Medio,1,1.5,Otro,Desktop,0,1,1
1694,28,Femenino,Bajo,1,4.2,Cine,Mobile,1,0,0
1695,42,Otro,Medio,3,4.4,Conciertos,Desktop,0,1,1
1696,36,Femenino,Bajo,5,3.3,Otro,Mobile,0,1,0
1697,23,Femenino,Bajo,4,2.6,Conciertos,Mobile,1,1,1
1698,34,Masculino,Medio,3,6.5,Otro,Mobile,0,0,0
1699,57,Femenino,Medio,2,4.7,Otro,Desktop,1,1,0
1700,57,Femenino,Bajo,1,0.1,Teatro,Tablet,1,1,1
1701,46,Otro,Medio,0,9.2,Conciertos,Desktop,1,1,0
1702,18,Femenino,Bajo,1,5.4,Cine,Mobile,0,0,0
1703,26,Otro,Bajo,0,4.8,Teatro,Mobile,0,1,0
1704,66,Masculino,Medio,0,19.7,Cine,Mobile,1,1,0
1705,38,Masculino,Bajo,2,8.2,Teatro,Mobile,0,0,0
1706,55,Masculino,Alto,4,15.1,Conciertos,Mobile,1,0,1
1707,38,Otro,Bajo,4,52.5,Teatro,Mobile,0,0,0
1708,31,Otro,Medio,2,1.7,Otro,Mobile,0,0,0
1709,30,Femenino,Bajo,0,22.4,Cine,Mobile,0,0,0
1710,46,Otro,Bajo,1,0.8,Otro,Tablet,0,1,0
1711,34,Masculino,Bajo,3,0.4,Cine,Mobile,0,0,0
1712,37,Masculino,Bajo,2,3.2,Conciertos,Desktop,0,0,0
1713,37,Otro,Bajo,0,4.5,Cine,Mobile,1,1,0
1714,27,Masculino,Medio,2,9.5,Deportes,Mobile,0,1,1
1715,21,Otro,Medio,4,1.2,Cine,Mobile,0,0,0
1716,34,Femenino,Medio,0,9.4,Deportes,Tablet,1,0,0
1717,35,Masculino,Medio,4,28.2,Conciertos,Mobile,0,1,0
1718,59,Femenino,Medio,0,8.2,Otro,Mobile,0,0,0
1719,52,Femenino,Medio,1,4.3,Otro,Tablet,0,0,0
1720,75,Masculino,Medio,5,3.1,Cine,Desktop,0,0,0
1721,38,Otro,Bajo,0,1.9,Otro,Mobile,0,1,0
1722,37,Femenino,Medio,4,1.4,Conciertos,Mobile,0,1,1
1723,39,Masculino,Bajo,2,5.3,Cine,Mobile,0,0,0
1724,21,Masculino,Medio,5,3.1,Deportes,Mobile,1,0,0
1725,34,Masculino,Bajo,4,15.8,Conciertos,Mobile,0,1,1
1726,41,Femenino,Medio,0,1.7,Conciertos,Mobile,0,0,0
1727,23,Otro,Bajo,3,9.4,Teatro,Mobile,1,0,0
1728,40,Femenino,Medio,1,3.6,Deportes,Mobile,0,0,0
1729,56,Masculino,Alto,2,0.0,Teatro,Desktop,1,1,1
1730,28,Masculino,Bajo,3,6.1,Otro,Desktop,1,1,0
1731,18,Femenino,Bajo,4,0.5,Deportes,Mobile,0,1,0
1732,18,Masculino,Medio,3,8.6,Cine,Mobile,1,0,0
1733,42,Masculino,Bajo,1,10.4,Otro,Desktop,0,0,0
1734,75,Otro,Alto,0,4.1,Otro,Tablet,1,1,1
1735,33,Otro,Medio,2,8.9,Conciertos,Tablet,0,0,0
1736,61,Femenino,Medio,1,0.7,Cine,Desktop,0,0,0
1737,26,Masculino,Bajo,6,0.9,Conciertos,Mobile,0,0,0
1738,19,Masculino,Bajo,3,23.3,Teatro,Mobile,0,0,0
1739,47,Masculino,Medio,3,4.5,Deportes,Desktop,0,0,0
1740,22,Otro,Bajo,12,4.6,Cine,Mobile,1,0,0
1741,55,Otro,Medio,2,3.2,Deportes,Mobile,1,1,0
1742,39,Otro,Medio,3,2.8,Otro,Mobile,0,1,0
1743,42,Femenino,Medio,3,0.5,Cine,Tablet,1,1,0
1744,51,Otro,Bajo,1,20.7,Teatro,Desktop,0,0,0
1745,46,Femenino,Medio,7,0.6,Cine,Desktop,0,0,0
1746,38,Masculino,Medio,0,12.9,Otro,Mobile,0,0,0
1747,18,Masculino,Bajo,2,0.2,Deportes,Mobile,0,1,0
1748,39,Masculino,Bajo,2,5.1,Cine,Mobile,0,0,0
1749,56,Otro,Medio,2,16.0,Conciertos,Desktop,0,0,0
1750,21,Otro,Bajo,2,0.7,Cine,Mobile,1,1,1
1751,44,Masculino,Bajo,1,0.6,Deportes,Mobile,0,0,0
1752,43,Femenino,Bajo,1,0.2,Otro,Tablet,0,1,0
1753,24,Otro,Medio,4,2.9,Deportes,Mobile,0,1,0
1754,21,Otro,Bajo,2,11.9,Otro,Desktop,0,1,0
1755,28,Femenino,Bajo,3,4.7,Teatro,Mobile,0,0,0
1756,41,Otro,Medio,0,0.9,Cine,Mobile,1,1,0
1757,38,Femenino,Medio,2,13.4,Teatro,Mobile,0,0,0
1758,39,Otro,Bajo,4,5.4,Conciertos,Mobile,0,0,0
1759,18,Otro,Bajo,3,5.7,Teatro,Mobile,0,0,0
1760,38,Femenino,Bajo,4,8.7,Cine,Mobile,0,1,0
1761,57,Otro,Alto,2,3.1,Cine,Desktop,1,0,1
1762,48,Otro,Medio,0,1.3,Conciertos,Tablet,1,0,1
1763,18,Femenino,Bajo,3,8.0,Teatro,Mobile,0,0,1
1764,36,Femenino,Medio,2,6.7,Conciertos,Mobile,0,1,0
1765,38,Otro,Bajo,4,8.1,Otro,Mobile,0,1,0
1766,28,Otro,Bajo,7,1.3,Teatro,Mobile,0,0,0
1767,37,Femenino,Bajo,1,0.6,Conciertos,Mobile,1,0,0
1768,55,Masculino,Medio,2,3.6,Deportes,Mobile,0,0,0
1769,22,Otro,Medio,6,4.1,Conciertos,Mobile,0,1,0
1770,40,Otro,Bajo,1,5.8,Otro,Tablet,1,1,1
1771,18,Masculino,Bajo,8,0.0,Otro,Mobile,0,1,0
1772,46,Femenino,Medio,1,12.3,Deportes,Desktop,0,1,0
1773,43,Femenino,Medio,0,9.2,Teatro,Tablet,0,0,0
1774,37,Femenino,Medio,4,4.0,Conciertos,Mobile,0,1,0
1775,44,Otro,Bajo,2,1.0,Teatro,Tablet,0,1,0
1776,53,Otro,Medio,4,2.7,Teatro,Mobile,1,0,1
1777,53,Otro,Medio,2,1.6,Otro,Desktop,0,0,0
1778,34,Otro,Bajo,2,0.6,Deportes,Mobile,0,0,0
1779,50,Otro,Alto,4,2.3,Teatro,Desktop,0,0,0
1780,18,Masculino,Bajo,5,23.3,Otro,Mobile,0,0,0
1781,18,Otro,Bajo,1,2.7,Otro,Mobile,1,0,0
1782,24,Otro,Bajo,1,0.5,Teatro,Mobile,1,0,1
1783,48,Femenino,Medio,3,0.4,Cine,Tablet,1,0,0
1784,23,Femenino,Bajo,3,4.3,Cine,Mobile,0,1,0
1785,40,Masculino,Medio,1,1.4,Deportes,Tablet,0,0,0
1786,57,Otro,Medio,1,11.3,Otro,Desktop,0,1,1
1787,58,Otro,Medio,2,1.8,Cine,Mobile,0,0,0
1788,43,Femenino,Medio,0,12.5,Teatro,Desktop,0,1,0
1789,50,Otro,Medio,1,8.1,Conciertos,Tablet,1,1,0
1790,58,Masculino,Medio,0,2.6,Teatro,Tablet,0,0,0
1791,18,Femenino,Bajo,6,1.9,Teatro,Mobile,1,0,0
1792,29,Otro,Bajo,6,4.2,Deportes,Mobile,1,1,0
1793,59,Masculino,Medio,1,9.1,Deportes,Desktop,1,1,0
1794,29,Masculino,Bajo,7,4.9,Otro,Mobile,0,1,0
1795,18,Otro,Medio,5,2.8,Cine,Mobile,0,0,0
1796,40,Femenino,Medio,0,4.1,Cine,Mobile,0,0,0
1797,63,Masculino,Medio,3,1.9,Otro,Desktop,0,0,0
1798,35,Masculino,Bajo,4,3.9,Conciertos,Mobile,0,1,0
1799,33,Otro,Medio,3,4.0,Deportes,Mobile,0,1,0
1800,43,Femenino,Medio,4,6.9,Deportes,Mobile,0,0,0
1801,40,Masculino,Medio,1,8.7,Conciertos,Mobile,0,1,1
1802,39,Femenino,Medio,3,3.2,Conciertos,Tablet,0,0,0
1803,47,Femenino,Medio,1,3.0,Conciertos,Tablet,0,0,0
1804,21,Otro,Bajo,0,2.1,Conciertos,Mobile,1,1,1
1805,57,Masculino,Medio,3,15.6,Otro,Tablet,0,0,0
1806,30,Femenino,Bajo,0,24.2,Teatro,Desktop,1,0,0
1807,29,Otro,Bajo,5,2.1,Deportes,Mobile,1,1,0
1808,25,Otro,Medio,1,3.0,Teatro,Mobile,0,0,0
1809,29,Masculino,Medio,5,8.2,Cine,Mobile,1,1,1
1810,61,Femenino,Alto,2,3.4,Deportes,Mobile,0,1,0
1811,29,Masculino,Bajo,0,5.5,Teatro,Tablet,0,1,0
1812,57,Masculino,Medio,2,8.9,Deportes,Mobile,1,1,0
1813,24,Otro,Bajo,3,9.3,Otro,Mobile,1,1,0
1814,48,Masculino,Medio,3,4.8,Conciertos,Mobile,0,0,0
1815,32,Femenino,Medio,7,1.2,Teatro,Tablet,0,0,0
1816,54,Femenino,Medio,3,10.9,Teatro,Desktop,1,1,1
1817,53,Masculino,Medio,0,0.1,Conciertos,Mobile,1,1,0
1818,36,Otro,Bajo,2,5.2,Teatro,Desktop,0,0,0
1819,45,Masculino,Medio,0,2.2,Cine,Tablet,0,0,0
1820,49,Otro,Medio,5,1.5,Deportes,Desktop,0,0,0
1821,46,Otro,Medio,2,16.0,Otro,Desktop,0,1,0
1822,21,Otro,Bajo,2,0.1,Cine,Mobile,0,0,0
1823,45,Otro,Bajo,3,0.8,Otro,Mobile,1,1,0
1824,21,Otro,Bajo,4,10.1,Conciertos,Mobile,0,1,0
1825,41,Femenino,Medio,2,18.7,Deportes,Tablet,0,1,0
1826,65,Otro,Medio,4,1.8,Conciertos,Desktop,1,1,0
1827,37,Otro,Bajo,2,6.5,Cine,Tablet,0,1,0
1828,47,Masculino,Medio,3,5.7,Conciertos,Mobile,0,0,0
1829,18,Masculino,Medio,9,4.8,Cine,Mobile,0,0,0
1830,43,Femenino,Medio,1,2.0,Conciertos,Mobile,1,0,0
1831,46,Masculino,Medio,1,1.4,Deportes,Tablet,0,0,0
1832,27,Otro,Bajo,4,5.8,Deportes,Tablet,1,1,0
1833,39,Otro,Bajo,2,5.2,Cine,Mobile,0,1,0
1834,21,Masculino,Bajo,6,1.7,Conciertos,Mobile,0,1,0
1835,24,Femenino,Bajo,3,0.0,Teatro,Mobile,1,0,0
1836,38,Masculino,Bajo,5,5.2,Conciertos,Mobile,1,0,1
1837,18,Otro,Bajo,1,1.8,Teatro,Desktop,1,1,0
1838,67,Femenino,Medio,3,6.8,Deportes,Tablet,0,0,1
1839,46,Otro,Medio,2,5.3,Otro,Mobile,0,0,1
1840,34,Otro,Medio,0,1.3,Deportes,Tablet,0,0,0
1841,47,Femenino,Bajo,1,2.7,Deportes,Desktop,0,0,1
1842,33,Otro,Medio,3,0.5,Cine,Desktop,0,1,0
1843,70,Femenino,Medio,0,11.0,Otro,Desktop,1,0,0
1844,41,Femenino,Bajo,2,5.3,Deportes,Mobile,0,0,0
1845,44,Masculino,Medio,3,10.8,Teatro,Mobile,0,1,0
1846,47,Otro,Medio,0,1.5,Cine,Desktop,0,0,0
1847,54,Masculino,Bajo,3,0.3,Deportes,Tablet,0,0,0
1848,26,Femenino,Bajo,1,17.1,Otro,Mobile,1,0,0
1849,53,Masculino,Medio,2,0.6,Teatro,Desktop,0,0,0
1850,22,Otro,Bajo,3,0.1,Teatro,Tablet,0,1,0
1851,39,Femenino,Medio,1,0.6,Deportes,Mobile,0,0,0
1852,32,Otro,Bajo,6,1.2,Otro,Tablet,1,1,0
1853,26,Otro,Bajo,7,2.0,Teatro,Mobile,0,1,1
1854,37,Femenino,Bajo,5,9.3,Teatro,Mobile,1,0,0
1855,29,Masculino,Medio,2,26.8,Deportes,Mobile,1,0,0
1856,48,Otro,Medio,1,10.5,Teatro,Desktop,0,1,0
1857,53,Femenino,Medio,4,1.7,Teatro,Mobile,0,0,0
1858,18,Otro,Bajo,4,16.5,Teatro,Desktop,0,0,0
1859,30,Masculino,Bajo,7,11.6,Deportes,Mobile,0,1,0
1860,42,Otro,Medio,1,2.0,Cine,Tablet,1,1,0
1861,38,Masculino,Bajo,2,1.1,Conciertos,Mobile,0,0,0
1862,33,Masculino,Bajo,2,0.7,Otro,Desktop,0,1,0
1863,20,Femenino,Medio,3,1.1,Otro,Desktop,0,0,0
1864,43,Femenino,Medio,8,5.7,Deportes,Tablet,1,0,0
1865,18,Otro,Medio,1,2.7,Cine,Mobile,0,0,0
1866,23,Femenino,Bajo,0,15.1,Cine,Mobile,0,0,0
1867,54,Otro,Medio,0,5.2,Cine,Mobile,0,0,0
1868,30,Masculino,Bajo,3,4.3,Conciertos,Mobile,0,1,1
1869,60,Otro,Medio,3,3.0,Otro,Desktop,0,0,0
1870,28,Femenino,Bajo,2,16.6,Conciertos,Mobile,0,0,0
1871,24,Femenino,Bajo,2,12.2,Deportes,Mobile,1,0,0
1872,24,Femenino,Bajo,3,4.4,Deportes,Mobile,0,0,0
1873,43,Femenino,Medio,1,1.4,Deportes,Desktop,1,0,0
1874,23,Femenino,Bajo,6,1.6,Teatro,Mobile,0,1,0
1875,28,Masculino,Bajo,2,0.1,Otro,Mobile,1,0,0
1876,41,Masculino,Medio,1,1.5,Otro,Mobile,0,1,1
1877,20,Femenino,Bajo,7,5.7,Teatro,Mobile,0,1,0
1878,51,Femenino,Medio,0,2.6,Cine,Desktop,1,1,0
1879,18,Otro,Medio,2,0.8,Conciertos,Mobile,0,0,0
1880,41,Femenino,Bajo,0,6.6,Otro,Mobile,0,0,0
1881,40,Otro,Medio,1,3.4,Deportes,Mobile,1,0,0
1882,66,Masculino,Medio,0,4.0,Deportes,Tablet,1,1,1
1883,28,Masculino,Bajo,4,2.4,Teatro,Tablet,0,1,0
1884,31,Femenino,Bajo,5,8.9,Cine,Mobile,0,1,0
1885,30,Femenino,Bajo,2,1.1,Deportes,Mobile,0,1,1
1886,45,Masculino,Medio,2,9.1,Cine,Tablet,1,1,1
1887,43,Femenino,Bajo,1,3.1,Otro,Mobile,0,1,0
1888,41,Masculino,Medio,1,20.5,Teatro,Desktop,0,0,0
1889,37,Otro,Bajo,1,7.4,Teatro,Desktop,0,1,1
1890,64,Masculino,Medio,0,0.4,Conciertos,Desktop,1,0,1
1891,33,Otro,Bajo,3,3.5,Otro,Mobile,0,0,0
1892,20,Femenino,Bajo,1,2.6,Teatro,Mobile,1,0,0
1893,34,Femenino,Bajo,4,2.7,Conciertos,Mobile,0,0,0
1894,51,Masculino,Bajo,1,0.6,Teatro,Mobile,1,0,1
1895,43,Otro,Medio,3,3.0,Conciertos,Tablet,1,1,1
1896,41,Otro,Bajo,0,1.7,Otro,Mobile,0,1,0
1897,52,Femenino,Medio,2,1.8,Deportes,Mobile,1,1,0
1898,58,Otro,Medio,0,0.0,Teatro,Desktop,0,0,0
1899,30,Otro,Medio,1,0.6,Deportes,Mobile,1,1,0
1900,18,Otro,Bajo,2,7.2,Conciertos,Mobile,1,1,0
1901,54,Masculino,Medio,1,1.5,Conciertos,Mobile,0,0,0
1902,40,Femenino,Bajo,2,11.4,Conciertos,Tablet,1,0,0
1903,34,Femenino,Bajo,3,2.0,Deportes,Tablet,0,1,0
1904,52,Otro,Medio,0,1.2,Deportes,Mobile,0,1,0
1905,18,Femenino,Bajo,4,16.5,Conciertos,Mobile,0,0,0
1906,27,Otro,Bajo,6,1.3,Otro,Mobile,0,0,0
1907,75,Otro,Medio,0,5.6,Conciertos,Desktop,1,0,1
1908,42,Masculino,Medio,0,1.7,Teatro,Desktop,1,0,0
1909,52,Otro,Medio,0,0.0,Conciertos,Tablet,0,1,0
1910,47,Otro,Medio,3,6.4,Conciertos,Tablet,1,1,0
1911,18,Otro,Bajo,1,0.6,Conciertos,Mobile,0,0,0
1912,20,Femenino,Bajo,3,1.5,Teatro,Mobile,0,1,0
1913,35,Otro,Medio,6,0.6,Otro,Mobile,0,0,0
1914,39,Otro,Bajo,4,7.3,Deportes,Mobile,1,1,0
1915,49,Femenino,Medio,1,9.4,Deportes,Desktop,0,0,0
1916,33,Femenino,Medio,1,0.1,Deportes,Mobile,0,0,0
1917,56,Masculino,Medio,5,1.6,Otro,Desktop,1,0,0
1918,30,Femenino,Bajo,6,1.4,Teatro,Desktop,0,0,0
1919,51,Femenino,Medio,0,4.4,Conciertos,Desktop,0,0,0
1920,36,Masculino,Bajo,4,17.6,Deportes,Mobile,0,1,0
1921,33,Femenino,Bajo,2,2.5,Deportes,Mobile,0,1,0
1922,40,Femenino,Bajo,0,7.1,Deportes,Mobile,0,0,0
1923,67,Masculino,Alto,1,12.3,Otro,Desktop,1,1,1
1924,18,Femenino,Bajo,1,2.5,Cine,Mobile,1,0,0
1925,43,Otro,Bajo,2,4.7,Deportes,Tablet,0,1,1
1926,44,Masculino,Medio,4,6.9,Deportes,Mobile,0,1,0
1927,41,Masculino,Bajo,5,7.2,Deportes,Tablet,0,1,0
1928,34,Femenino,Medio,3,7.2,Otro,Mobile,0,0,0
1929,18,Otro,Bajo,1,2.0,Otro,Mobile,0,0,0
1930,18,Otro,Bajo,5,7.0,Deportes,Mobile,0,1,0
1931,26,Otro,Bajo,4,0.7,Deportes,Tablet,0,1,1
1932,52,Masculino,Alto,4,1.7,Otro,Desktop,1,0,0
1933,50,Otro,Medio,1,3.5,Cine,Tablet,0,0,0
1934,59,Otro,Medio,0,4.4,Deportes,Desktop,0,0,0
1935,42,Otro,Bajo,4,4.9,Deportes,Tablet,0,1,0
1936,25,Masculino,Bajo,1,1.3,Teatro,Desktop,1,1,1
1937,29,Femenino,Bajo,2,5.6,Teatro,Mobile,1,1,0
1938,21,Otro,Bajo,3,2.8,Deportes,Desktop,0,1,0
1939,40,Masculino,Medio,6,1.6,Teatro,Mobile,0,0,1
1940,44,Masculino,Bajo,0,2.7,Conciertos,Desktop,0,1,0
1941,18,Masculino,Medio,8,3.1,Otro,Tablet,0,1,0
1942,35,Otro,Medio,4,3.7,Otro,Mobile,0,0,0
1943,23,Masculino,Bajo,2,4.6,Deportes,Mobile,1,1,0
1944,24,Femenino,Bajo,5,5.4,Teatro,Tablet,0,1,0
1945,40,Femenino,Bajo,1,5.2,Conciertos,Mobile,0,0,0
1946,48,Otro,Bajo,3,2.4,Cine,Mobile,1,1,0
1947,60,Masculino,Medio,0,1.9,Teatro,Desktop,0,1,0
1948,47,Otro,Medio,0,7.5,Otro,Mobile,1,0,0
1949,51,Femenino,Medio,1,10.0,Cine,Mobile,0,0,0
1950,42,Femenino,Medio,1,6.6,Conciertos,Tablet,0,1,1
1951,27,Masculino,Bajo,0,1.4,Cine,Mobile,1,0,0
1952,56,Otro,Medio,0,4.1,Deportes,Tablet,0,1,1
1953,27,Masculino,Medio,7,6.7,Deportes,Mobile,0,0,0
1954,38,Masculino,Bajo,2,17.5,Cine,Mobile,0,1,1
1955,38,Femenino,Bajo,5,0.5,Teatro,Desktop,0,1,0
1956,18,Masculino,Bajo,8,15.8,Deportes,Mobile,0,1,0
1957,24,Otro,Bajo,4,1.8,Deportes,Mobile,0,1,0
1958,55,Femenino,Medio,4,4.6,Cine,Mobile,1,1,1
1959,23,Femenino,Bajo,4,1.3,Cine,Mobile,0,0,0
1960,54,Masculino,Medio,0,2.1,Conciertos,Mobile,0,0,1
1961,40,Otro,Bajo,2,4.1,Teatro,Mobile,0,1,0
1962,34,Femenino,Bajo,3,2.3,Otro,Desktop,1,1,0
1963,30,Femenino,Medio,2,3.8,Deportes,Mobile,0,1,0
1964,32,Otro,Bajo,2,3.0,Conciertos,Mobile,0,0,0
1965,53,Masculino,Medio,2,4.9,Teatro,Tablet,1,0,0
1966,49,Otro,Medio,0,4.9,Conciertos,Mobile,0,0,0
1967,25,Masculino,Medio,1,1.4,Conciertos,Mobile,1,0,0
1968,18,Otro,Bajo,4,2.0,Cine,Mobile,0,0,0
1969,30,Masculino,Medio,3,0.5,Conciertos,Tablet,1,0,1
1970,38,Femenino,Bajo,3,9.1,Otro,Mobile,0,0,0
1971,36,Femenino,Bajo,2,1.8,Cine,Mobile,0,1,0
1972,44,Masculino,Bajo,4,1.2,Conciertos,Desktop,1,1,0
1973,34,Masculino,Bajo,3,1.0,Deportes,Desktop,1,1,0
1974,18,Otro,Medio,3,2.0,Deportes,Mobile,0,0,0
1975,28,Otro,Bajo,3,14.4,Cine,Mobile,1,1,0
1976,52,Masculino,Bajo,0,1.5,Teatro,Mobile,0,1,0
1977,18,Masculino,Bajo,4,6.2,Conciertos,Mobile,0,0,0
1978,59,Masculino,Medio,1,10.1,Otro,Desktop,1,0,0
1979,39,Otro,Medio,2,0.7,Conciertos,Mobile,0,0,0
1980,42,Masculino,Bajo,4,1.0,Otro,Mobile,0,0,0
1981,45,Femenino,Medio,0,0.8,Otro,Desktop,1,0,0
1982,37,Femenino,Medio,1,7.3,Deportes,Mobile,0,0,1
1983,23,Masculino,Bajo,4,3.8,Conciertos,Mobile,1,1,1
1984,47,Femenino,Medio,0,8.5,Teatro,Tablet,1,1,0
1985,19,Otro,Bajo,5,5.1,Otro,Mobile,0,0,0
1986,37,Otro,Medio,3,0.4,Conciertos,Mobile,0,1,0
1987,28,Otro,Medio,1,2.6,Teatro,Desktop,0,0,0
1988,28,Femenino,Bajo,6,1.7,Teatro,Mobile,0,0,0
1989,18,Femenino,Bajo,2,23.6,Teatro,Tablet,0,0,0
1990,38,Femenino,Bajo,2,1.4,Conciertos,Mobile,0,1,0
1991,34,Masculino,Bajo,2,1.1,Conciertos,Mobile,0,1,0
1992,44,Femenino,Medio,1,2.1,Teatro,Tablet,0,1,0
1993,32,Otro,Medio,4,1.4,Cine,Mobile,1,1,0
1994,48,Femenino,Medio,2,0.2,Otro,Mobile,1,1,0
1995,27,Otro,Bajo,4,0.5,Teatro,Tablet,0,0,0
1996,21,Otro,Bajo,1,3.2,Otro,Mobile,0,0,0
1997,26,Otro,Medio,3,1.9,Teatro,Mobile,0,0,0
1998,19,Femenino,Bajo,6,4.4,Conciertos,Desktop,0,0,0
1999,45,Masculino,Bajo,0,2.5,Teatro,Tablet,1,0,0
2000,58,Otro,Medio,2,0.0,Cine,Desktop,0,1,1
